Smooth Operator;;;Гладкий оператор
Slip and slide on some ice;;;Проскользните и скользите по льду
Just Keep Swimming;;;Урок плавания
Go for a swim;;;Просто продолжайте плыть по течению
Just a sample;;;Образец на память
Collect some coral from a coral reef;;;Соберите коралл из кораллового рифа
Zoologist;;;Зоолог
Breed two pandas to get a baby panda;;;Размножьте двух панд, чтобы получить ребёнка
Adventuring Time;;;Время приключений
Discover each type of surface biome in the Overworld;;;Откройте для себя каждый тип биома в обычном мире
There's a zombie on the lawn;;;Зомби на твоём лугу
Find a sunflower plains;;;Найдите подсолнечное поле
Wet Feet;;;Приятный бриз
Discover every water biome;;;Исследуйте все водные биомы
Top of the World;;;Вершина мира
Place scaffolding to the world limit;;;Разместите подмосток на самой верхней точке мира
Free Diver;;;Фридайвинг
Stay underwater for 2 minutes;;;Пробудьте под водой на протяжении двух минут
In a Pickle;;;Солёный огуречик
Collect some sea pickles from a coral reef;;;Соберите морской огурец в коралловом рифе
So Long & Thanks For The Fish;;;Удачи, и спасибо за рыбу!
Get murdered by dolphins;;;Будьте убиты дельфинами
Barbearian;;;Варвар
It may be illegal to hunt polar bears in real life, but not in Minecraft;;;Охотиться на белых медведей в реальной жизни незаконно, но это же Minecraft
Atlantis?;;;Атлантида?
Explore some Underwater Ruins;;;Исследуйте подводные руины
Moskstraumen;;;Мальстрём
Construct a Conduit in the ocean;;;Постройте морской проводник
Overgrown!;;;Заросшая местность!
Discover every overgrown biome;;;Исследуйте все степные биомы
We’re Going on a Bear Hunt;;;Полярная месть
Get hunted by a Polar Bear;;;Будьте убиты белым медведем
High Feet;;;Скалолаз
Discover every mountain biome;;;Исследуйте все горные биомы
Ten Thousand Blocks;;;Десять тысяч блоков
Travel at least 10,000 blocks from the centre of the world in any direction.;;;Путешествуйте, как минимум на 10000 блоков от центра мира в любом направлении
A journey that long begins with a single step;;;Путешествие, которое началось всего с одного шага
Dolphin Dasher;;;Мой друг дельфин
Get a speed boost from your friendly underwater companions;;;Получите ускорение от дружелюбных подводных компаньонов
The Mighty Jungle;;;Могучие джунгли
Go for a safari in the jungle;;;Охотничья экспедиция в джунгли
Thin Ice!;;;Тонкий лёд!
Use a silk touch pickaxe to pick up some ice blocks;;;Используйте кирку с шёлковым касанием, чтобы добыть немного льда
Titanic;;;Титаник
Find a shipwreck in an iceberg biome;;;Найдите затонувший корабль в биоме с айсбергами
Kung Fu Panda!;;;Кунг-фу Панда!
Get beaten up by an angry panda;;;Пусть Вас изобьёт злая панда
Bamboom!;;;Бам-бум!
Break down some bamboo;;;Сломайте бамбук
Powder-full;;;Мягкое ведро
Pick up some Powder Snow in a Bucket;;;Соберите немного рыхлого снега в ведро
Warm Feet;;;С лёгким паром
Discover every dry biome;;;Исследуйте все сухие биомы
Flipper;;;Ласты
Give a Dolphin something to play with;;;Подарите дельфину что-то для игры
Boaty McBoatface;;;Моряк
Craft and ride a boat to sail on the high seas;;;Создайте и управляйте лодкой, чтобы плыть в открытом море
Kilometre Walk;;;Километровая пробежка
Travel at least 1000 blocks from the centre of the world in any direction.;;;Путешествуйте, как минимум на 1000 блоков от центра мира в любом направлении
It's not that far in real life;;;Это не так уж и далеко в реальной жизни
Spike Ice!;;;Ледяные шипы!
Break down an ice spike using a silk touch pickaxe;;;Разбейте ледяной шип при помощи кирки с шёлковым касанием
Enchanted Forest;;;Чарующий вид
Find a flower forest;;;Найдите цветочный лес
Edge of the Jungle;;;Окраина джунглей
Enter a Modified Jungle Edge - the rarest biome in Minecraft;;;Войдите в рельефную окраину джунглей - самый редкий биом в игре
X Marks the Spot;;;Х обозначает место
Use a treasure map to find Buried Treasure;;;Используйте карту сокровищ, чтобы найти спрятанный клад
Light as a Rabbit;;;Легкий, как кролик
Walk on Powder Snow… without sinking in it;;;Иди по рыхлому снегу… не провалившись в него
Pretty in Pink;;;Милашка в розовом
Find a Cherry Grove;;;Найдите вишневую рощу
Simba;;;Симба
Breed a baby ocelot;;;Размножьте двух оцелотов, чтобы получить ребёнка
Tarzan;;;Тарзан
Swing (or climb) on some vines;;;Покачайтесь на лозе
Construction Worker;;;Строитель
Craft and use some scaffolding;;;Создайте и используйте подмостки
For you, my sweet;;;Для моего любимого
Pick a flower for someone special;;;Подберите цветок для кого-то особенного
Voyage;;;Вояж
A hundred kilometres!;;;Одна сотня километров!
This Snow is Snowier;;;Этот снег еще снежнее
Fall into some Powder Snow;;;Упадите в рыхлый снег
Boatception;;;Новый Титаник
Get in a boat within a shipwreck;;;Сядьте в лодку при кораблекрушении
Cold Feet;;;Запах прохлады
Discover every snowy biome;;;Исследуйте все снежные биомы
Captain America;;;Капитан Америка
Get completely frozen inside two blocks of Powder Snow for a loooong time.;;;Полностью замёрзните в двух блоках рыхлого снега на дооолгое время
Big question is: Can you do this all day?;;;Хороший вопрос: Сможешь ли ты продержаться весь день?
Cargo Carrier;;;Грузоперевозчик
Ride a Boat with a Chest in it;;;Прокатитесь на лодке с сундуком внутри
Thick Ice!;;;Толстый лёд!
Craft or mine a blue ice block from an iceberg;;;Создайте или добудьте с айсберга синий лёд
No Reefing!;;;Никаких рифов!
Collect all colors of coral blocks, plants and fans (including dead ones);;;Соберите кораллы и коралловые блоки всех цветов (включая мёртвые)
You have unlocked the root of the Nether tab;;;Вы разблокировали вкладку «Незер»
You have unlocked the root of the Mining tab;;;Вы разблокировали вкладку «Шахтёрское ремесло»
You have unlocked the root of the Enchanting tab;;;Вы разблокировали вкладку «Чародейство»
You have unlocked the root of the End tab;;;Вы разблокировали вкладку «Конец…»
of each kind of Smithing Template;;;каждого вида шаблона кузнечного дела
 +9x64 ;;; +9x64 
You have unlocked the root of the Building tab;;;Вы разблокировали вкладку «Строительство»
You have unlocked the root of the Adventure tab;;;Вы разблокировали вкладку «Приключения»
You have unlocked the root of the Potions tab;;;Вы разблокировали вкладку «Зельеварение»
Congratulations!;;;Поздравляю!
You have completed ;;;Вы завершили
Blaze;;;Blaze
and;;;and
Cave;;;Cave
's Advancements Pack!;;;'s Advancements Pack!
You have unlocked the root of the Statistics tab;;;Вы разблокировали вкладку «Статистика»
You have unlocked the root of the Animals tab;;;Вы разблокировали вкладку «Животные»
You have unlocked the root of the Monsters tab;;;Вы разблокировали вкладку «Монстры»
Experience;;;Опыт
You have unlocked the root of the Biomes tab;;;Вы разблокировали вкладку «Биомы»
Amphitrite;;;Амфитрит
Eye of the Apocalypse;;;Глаз апокалипсиса
Endfinity Source;;;Конечный источник
Groot's Stick;;;Палка Грута
Wall Street;;;Уолл-Стрит
Mario's Hat;;;Шляпа Марио
Power Stone;;;Сильный камень
ACDC - Back in Black;;;ACDC - Назад в Чёрном
Astronaut Helmet;;;Скафандр астронавта
Frame of Infinite Items;;;Рамка бесконечных предметов
Reality Stone;;;Камень реальности
Golden Advancement Plaque;;;Золотая мемориальная доска
Doraemon's Pocket;;;Карман Дораэмона
Hubble Space Telescope;;;Космический телескоп Хаббла
Pandora's Box;;;Ящик Пандоры
Soul Stone;;;Камень душ
Devil's Pitchfork;;;Вилы дьявола
Cursed Creeper Head;;;Проклятая голова крипера
Wishing Star;;;Звезда желаний
Infinity Gauntlet;;;Перчатка бесконечности
Heart of a Siren;;;Сердце сирены
Corrupted Beacon;;;Повреждённый маяк
Poison Mask;;;Ядовитая маска
Totem of Immortality;;;Тотем бессмертия
Instant Death;;;Мгновенная смерть
Stone of the Farlands;;;Камень Фарланда
Mind Stone;;;Камень разума
Cosmonaut Helmet;;;Скафандр космонавта
Potion Master's Diploma;;;Диплом мастера зелий
Dragon Bro;;;Дракон-Бро
Nuclear Reactor;;;Ядерный Реактор
Master Enchanter's Book;;;Книга мастера чародейства
Treasure Chest;;;Сундук с сокровищами
Stale Milk;;;Несвежее молоко
Cartographer's Quill;;;Перо картографа
Time Stone;;;Камень времени
Space Stone;;;Космический камень
Poglin;;;Поглин
A Glutton's Meal;;;Обжора
Farmer's Badge;;;Значок фермера
Wilson;;;Уилсон
Mr Finch's Hoe;;;Мотыга мистера Финча
Compost Mate;;;Компост
Annoying Orange;;;Раздражающий апельсин
Reuben the Wither Storm Ender;;;Рубен, исушённый шторм Энда
The Hylian Shield;;;Гилианский щит
Multiweapon;;;Многооружие
Boomer T-Shirt;;;Футболка детонатора
1000-degree knife;;;1000-градусный нож
Quiver;;;Колчан
Harp String;;;Струна арфы
Steam Engine;;;Паровой двигатель
Mobbo;;;Моббо
The Midnight - Monsters;;;Полночь - Монстры
The Cataclyst;;;Катаклизм
Roller Coaster Cart;;;Тележка для американских горок
Ultimate Flex;;;Ультимативный флекс
Baconator;;;Беконатор
Stormbreaker;;;Штурмовик
Spinny Top;;;Вращающийся
Gilded Blade;;;Позолоченный клинок
Plaid Block;;;Шотландский блок
Brick Astley;;;Кирпич Эстлей
Farmer's Badge V2;;;Значок Фермера V2
Wormhole;;;Червоточина
Chaos Emerald;;;Изумруд Хаоса
Golden Crown;;;Золотая Корона
Pyro's Mask;;;Маска Поджигателя
Spoon;;;Ложка
Golden Cobblestone;;;Золотой булыжник
Baseball Bat;;;Бейсбольная бита
Weathered Copper BlocK;;;Закаленный медный блок
Mayor's Throne;;;Трон мэра
Energy Crystal;;;Энергетический кристалл
Octuple Compressed Cobblestone;;;Сжатый восьмеричный булыжник
Bean Block;;;Бобовый блок
Azalea Parachute;;;Парашют «Азалия»
Deepslate Emerald Ore;;;Изумрудоносный глубинный сланец
Golem Kit;;;Набор голема
Santa's Present;;;Подарок Санты
Copper Shortsword;;;Медный короткий меч
Fence Post;;;Оградка
Tinfoil Mining Helmet;;;Шахтерский Шлем из Фольги
Finger Guns;;;Пальчиковые пистолеты
Fart in a Jar;;;Фарт в банке
One-Punch Man's Fist;;;Первый Ванпачмен
Wizard's Fruit;;;Фрукт мага
Calendar;;;Календарь
Amalgamation;;;Амальгамация
Ring of Bedrock;;;Кольцо коренных пород
Portal Bow;;;Портальний Лук
Singularity;;;Сингулярность
TARS;;;ТАРС
Moon Rock;;;Лунная скала
Birthday Cake;;;Торт на День рождение
Logolas;;;Избранный
The Journal;;;Журнал
Stairway to Heaven;;;Лестница в небо
Sleepless Anchor;;;Бессонный якорь
Torch God's Favor;;;Любимый факел Бога
Ch-ch-ch-ch-ch-ch-Cherry bomb!;;;В-в-в-в-в-в-Вишневая бомба!
Claptrap;;;Брехня
Pickle Rick;;;Огурец рик
Very Muddy Boots;;;Очень грязные сапоги
Flex Tape;;;Гибкая лента
Silver Armor Stand;;;Серебряная подставка для брони
Magic Paintbrush;;;Волшебная кисточка
Magic Wand;;;Волшебная палочка
Stonk Man's Head;;;Голова человека Стонка
Your Cat's Prize;;;Приз Вашей кошке
Tron Suit;;;Тронный костюм
The Trophy Trophy;;;Трофейный трофей
The Moon;;;Луна
Crown of the Potato King;;;Корона картофельного короля
Dinnerbone's Head;;;Голова Диннербона
The Salad Bowl;;;Салатница
Body Pillow;;;Подушка для тела
Golden Idol;;;Золотой Айдол
Spongebob Squarepants;;;Губка Боб Квадратные Штаны
Jeb's Head;;;Голова Джеба
Medal of Honor;;;Почетная медаль
Ominous Shield;;;Зловещий щит
Unknown Mixture;;;Неизвестная смесь
Stink Bomb;;;Вонючая бомба
This is Anarchy;;;Это анархия
Fast and Furious;;;Форсаж
Mechanic's Trophy;;;Трофей механика
Yellow T-Shirt;;;Желтая футболка
Adventurer's Trophy;;;Трофей авантюриста
Explorer's Trophy;;;Трофей исследователя
Sword Trophy;;;Острый трофей
Butcher's Trophy;;;Трофей мясника
Slayer's Trophy;;;Трофей убийцы
End Adventurer's Trophy;;;Трофей Эндер-авантюриста
Miner's Trophy;;;Трофей шахтёра
Statistician's Trophy;;;Трофей статиста
Potion Brewer's Trophy;;;Трофей алхимика
Nether Adventurer's Trophy;;;Трофей Незер-авантюриста
Builder's Trophy;;;Трофей строителя
Farmer's Trophy;;;Трофей фермера
Enchanter's Trophy;;;Трофей чародея
Challenger's Trophy;;;Трофей претендента
Firearm's Firearm;;;Огнестрельное оружие
Time Machine;;;Машина времени
Black Pearl;;;Черная жемчужина
Black Belt;;;Чёрный пояс
Thomas the Tank Engine;;;Томас танковый двигатель
New Year's Firework;;;Новогодний фейерверк
Refreshment;;;Закуска
Portable Trampoline;;;Портативный трамплин
Piston Cup;;;Простая чашка
Noah's Ark;;;Ноев ковчег
Gold Medal;;;Золотая медаль
Superman's Cape;;;Плащ Супермена
Mammoth Steak;;;Стейк из Мамонта
Enchanter's Tome;;;Том чародея
Strider Treat;;;Опасность скитальца
Flowey the Flower;;;Цветок Флауи
Mimic;;;Подражатель
Zero Tick Farm;;;Ферма нулевого тика
Big Pointy Arrow;;;Большая заостренная стрела
World's Most Reliable Shoes;;;Самая надежная обувь в мире
Potato Mine;;;Картофельная шахта
Earth;;;Земля
Matryoshka Doll;;;Матрёшка
Ice Wand;;;Ледяной жезл
Barry B. Benson's Hive;;;Улей Барри Б. Бенсона
Fake Tropical Fish;;;Поддельная тропическая рыба
Black Bird;;;Черная птица
Pride Rock;;;Скала Прайда
Cowboy Hat;;;Ковбойская шляпа
FrogChamp;;;ЛягушачийЧемпион
Copper Goat Horn;;;Медный козий рог
Toilet;;;Туалет
Super Rod;;;Супер удочка
Llama Drama;;;Лама драма
Mobestiary;;;Мобестиарий
Molten Ice Cream;;;Расплавленное мороженое
Handsome Pumpkin;;;Красивая тыква
Vanilla Ice Cream;;;Ванильное мороженое
Etho's Anvil;;;Наковальня Это
Nokia 3310;;;Nokia 3310
Pink Camo Pants;;;Розовые камуфляжные штаны
Sans's Head;;;Голова Санса
Basketblock;;;Баскетбольный блок
The Walking Head;;;Ходячая голова
The Warden's Sign;;;Знак Вардена
Warden Head;;;Варден ГЛАВНЫЙ!
Hyperlink;;;Гиперссылка
Ender Arrow;;;Ендер-Стрелы
Bamboo Sword;;;Бамбуковый меч
Bouquet;;;Букет
Waterbed;;;Водяная кровать
Hot Potato;;;Горячая картошка
The Jungle Book;;;Книга джунглей
A blessing in love;;;Благословение в любви
Voyager 1;;;Вояджер 1
Captain America's Shield;;;Щит Капитана Америки
You are a big cheater!;;;Ты большой мошенник!
You don't want to have this advancement unlocked!;;;Вы не хотите, чтобы это достижение было разблокировано!
The following are not required:;;;Следующее не требуется:
Pottery Sherd;;;Керамический осколок
You only need a stack of one kind of Smithing Template;;;Вам понадобится только стак одного типа шаблонов кузнечного дела.
Good luck completing... any of these ;);;;Удачи в завершении… любого из испытаний ;)
To view progress, run:;;;Чтобы просмотреть прогресс, запустите:
Hoe hoe hoe!;;;Смеркалось…
Weapons of choice for combat;;;Всё об орудиях для сражений
Cracking contraptions;;;Технология будущего
Dig deep down, mine up ore;;;Копайте глубоко, добывайте руду
Enchant items to give them magical abilities;;;Зачаровывайте предметы на чародейском столе, чтобы придать им особые свойства
Your only limit is your imagination... and resources;;;Единственный предел — Ваше воображение… и ресурсы
Find one of each type of Pottery Sherd throughout your archaeology expeditions;;;Найдите по одному Керамическому Черепку каждого типа во время своих археологических экспедиций.
Brewing potions with helpful and hindering effects;;;Приготовление зелий с полезными и не очень эффектами
Loads of brand new advancements for your Minecraft world!;;;Много новых достижений для Вашего мира Minecraft!
Thank you to all of my Patrons!;;;Спасибо всем моим покровителям!
 and ;;; и 
If your numbers go up, you're having more fun;;;Если числа возрастают, то Вам действительно весело
Dye some leather pants with one color, then put them on;;;Покрасьте кожаные штаны и наденьте их
Battle against the monsters of darkness;;;Битва с монстрами Тьмы
All around the world!;;;Вокруг света!
Welcome!;;;Добро пожаловать!
Thank you for downloading;;;Спасибо за скачивание
If you wish to change settings, use the following command:;;;Если вы хотите изменить настройки, используйте следующую команду:
Want to keep up with updates to the Advancements Pack? Join my;;;Хотите быть в курсе обновлений пакета улучшений? Присоединяйтесь к моему
Discord;;;Discord
and give yourself the Advancement Pack Squad in #roles!;;;и подарите себе отряд Advancement Pack Squad в #roles!
Note from the developer;;;Примечание от разработчика
This is an Alpha Build of BlazeandCave's Advancements Pack, designed for snapshots of the next major Minecraft update.;;;Это альфа-сборка пакета улучшений BlazeandCave, созданная для снимков следующего крупного обновления Minecraft.
All brand-new advancements included in this version are intended for trigger testing purposes and do not yet have reward functions.;;;Все совершенно новые достижения, включенные в эту версию, предназначены для тестирования триггеров и пока не имеют функций вознаграждения.
This means they currently do not have custom advancement completion messages, will not count towards the advancements scoreboard, and don't get shared in cooperative mode.;;;Это означает, что в настоящее время у них нет собственных сообщений о завершении продвижения, они не учитываются в таблице результатов достижений и не передаются в кооперативном режиме.
This functionality will be added in the first Beta Build, which will be released when Minecraft snapshots begin entering a largely bug-fixing period in preparation for the major Minecraft update's release.;;;Эта функциональность будет добавлена в первую бета-сборку, которая будет выпущена, когда снимки Minecraft начнут вступать в период исправления ошибок в рамках подготовки к выпуску основного обновления Minecraft.
Thank you for your patience and understanding.;;;Спасибо за ваше терпение и понимание.
If you have just slept, and it says you have eaten an apple when you actually haven't yet, try running this trigger again in 10 seconds.;;;Если вы только что легли спать, и сообщение говорит, что вы съели яблоко, хотя на самом деле вы этого еще не сделали, попробуйте запустить этот триггер еще раз через 10 секунд.
's Advancements Pack Config;;;'s Advancements Pack Настройки
Advancement Completion Message Settings;;;Настройки сообщения о завершении прогреса
Advancement Scoreboard Display Settings;;;Настройки отображения табло прогресса
Technical Settings;;;Технические настройки
Help;;;Помогите
Custom Statistics;;;Кастомная статистика
This is a Beta Build of BlazeandCave's Advancements Pack, designed for snapshots of the next major Minecraft update.;;;Это бета-версия пакета улучшений BlazeandCave, созданная для снимков следующего крупного обновления Minecraft.
This version of the datapack should be fairly stable and playable, with every brand-new advancement working at full functionality, but there may be some unwanted bugs or other issues.;;;Эта версия пакета данных должна быть достаточно стабильной и играбельной, все новые улучшения будут работать с полной функциональностью, но могут быть некоторые нежелательные ошибки или другие проблемы.
This world is using ;;;Этот мир использует
Created by ;;;Создатель: 
If you enjoy, your presence on my;;;Если вам нравится, ваше присутствие на моём
would be welcome!;;;всегда приветствуется!
How would you like this scoreboard to be displayed?;;;Где бы Вы хотели отображать счетчик достижений? 
On tab list;;;В списке игроков
On sidebar;;;На боковой панели
Below each player's name;;;Под никнеймами игроков
Go back to main config menu;;;Вернуться в главное меню конфигурации
Are you sure?;;;Уверены ли вы?
Cooperative Mode makes it so that whenever a player gets an advancement, that advancement will be shared across all players.;;;Кооперативный режим делает так, что всякий раз, когда игрок получает продвижение, это продвижение будет делиться между всеми игроками
Everyone's currently-obtained advancements will be shared between all players immediately when turning this setting on.;;;Все достижения, полученные на данный момент, будут переданы всем игрокам сразу после включения этой настройки
While the mode can be turned off, shared advancements cannot be easily revoked.;;;Хотя этот режим можно отключить, общие достижения не могут быть легко отменены
[ No ];;;[ Нет ]
[ Yes ];;;[ Да ]
Click to go back;;;Нажмите, чтобы вернуться
Click to set;;;Нажмите, что бы установить
Click to confirm;;;Нажмите, что бы подтвердить
Click to view;;;Нажмите, что бы отобразить
Click to run;;;Нажмите, что бы запустить
Go back;;;Вернуться назад
Important Links;;;Важные ссылки
Language Pack;;;Языковый пакет
The Language Pack is a resource pack that translates all advancements and trophies into other languages.;;;Языковый пакет - это ресурспак, который переводит все достижения и трофеи на другие языки.
Hardcore Version;;;Хардкорная версия
The Hardcore Version is an add-on datapack that makes the datapack possible to complete in Hardcore Mode.;;;Хардкорная версия - это дополнение для датапака, которое позволяет получить достижения в Хардкорном режиме
Terralith Version;;;Терралитовая версия
The Terralith Version is an add-on datapack that adds advancements for the Terralith datapack by Starmute.;;;Терралитовая версия - это дополнение для датапака, которое добавяет достижения в датапак Terralith от Starmute.
Advancements Docmentation;;;Документация по достижениям
The Advancements Docmentation is a spreadsheet detailing every advancement in the datapack.;;;Документация по достижениям - это таблица с полдробным описанием всех достижений датапака.
List of Trophies;;;Список трофеев
A spreadsheet detailing every trophy in the datapack.;;;Таблица с подробным описанием каждого трофея из датапака
Warning: Some of these settings may cause adverse effects on your progress, and will cause a lag-spike upon being used. Only use if you absolutely know what they do! Use with caution!;;;Предупреждение: некоторые из следующих настроек могут повредить Ваш игровой прогресс, и вызовут лаги в процессе настройки. Используйте с осторожностью!
Global install;;;Глобальная установка
Update scoreboard;;;Обновить список
Update team scoreboards;;;Обновить счётчики команд
Reset obtained advancements;;;Сброс полученных достижений
Grant missing trophies;;;Выдать недостающие трофеи
Revoke all advancements;;;Отозвать все достижения
Frequently Asked Questions;;;Часто задаваемые вопросы
Why aren't all tabs visible at the start?;;;Почему в начале видны не все вкладки?
How do I install the Language Pack?;;;Как установить Языковый пакет?
How can I translate the advancements into a new language?;;;Как перевести достижения на новый язык?
What is the name of the mod that lets you see progress on advancements?;;;Как называется мод, позволяющий видеть прогресс достижений?
The mod in question is named Advancement Info, which displays the requirements that have been completed on each advancement.;;;Этот мод называется Advancement Info и показывает что нужно сделать для получения каждого достижения.
It is extremely useful, especially for Super Challenges with many requirements such as 'All the Blocks'.;;;Это очень полезно, особенно для супериспытаний со множеством тредований, например 'Абсолютно все блоки!'
It can be downloaded here:;;;Его можно скачать тут:
Click to follow link;;;Нажмите, что бы перейти по ссылке
All advancements have been revoked from %1$s;;;Все достижения были отозваны у %1$s
The Language Pack is NOT a datapack and is not installed in the same way.;;;Языковый пакет НЕ является датапаком и НЕ устанавливается таким же образом
Instead, it is a resource pack, and it is installed just like any other resource pack.;;;Вам нужно положить его в папку resourcepacks и активировать в меню ресурспаков
Place it into your resourcepacks folder, then select it in the resource pack menu.;;;Положите в папку resourcepacks и активируйте в меню ресурспаков
Once you do this, the custom advancements will appear in whatever language you have selected if this language is supported.;;;Как только вы это сделаете, достижения будут переведены на язык вашего Minecraft (Если ваш язык поддерживается) 
How to add players to teams;;;Как добавить игроков в команду
This datapack adds 16 teams, one of each colour, that this datapack can work with.;;;Этот датапак добавляет 16 команд, по одной каждого цвета. Со всеми из них датапак может работать.
For Team Cooperative Mode and team-based scoreboards to work properly, players MUST be added to these teams using the following command:;;;Для правильной работы кооперативного режима и командной таблицы достижений, игроков ОБЯЗАТЕЛЬНО нужно добавлять в команды именно следующими командами:
You may freely change the team's display name, prefix and suffix using their respective commands as well;;;Вы можете свободно менять имя, префик, суфикс команды используя соответствующие команды
This function will stop sharing of advancements in Cooperative Mode until they are obtained again, and also reopen every advancement for the First Advancements scoreboard;;;Функция также сбросит счётчик первых достижений!
This function should only be used if you intend to turn off Cooperative Mode;;;Эту функцию следут использовать, только если Вы хотите отключить кооперативный режим.
A tab will not show up if you haven't gained any advancements in that tab yet.;;;Вкладка не будет отображаться, если вы еще не получили никаких достижений на этой вкладке.
Most root advancements are easy to obtain, but some are further along in progression.;;;Большинство начальных достижений легко получить, но некоторые находятся в стадии разработки.
Notably, the Super Challenges tab is not unlocked until after defeating the Ender Dragon.;;;Примечательно, что вкладка «Супервызовы» не разблокируется до тех пор, пока вы не победите Эндер Дракона.
Download the Language Pack, unzip it, then locate the file named base_language_file.json;;;Скачайте языковый пакет, рапакуйте как архив и найдите файл base_language_file.json
Follow the instructions within in order to translate your language.;;;Следуйте инструкция, что бы перевести на ваш язык.
If you finish translating a new language, you can send it to the creator (Cavinator1) on Planet Minecraft or Discord and it may get added in a future update!;;;Если вы полностью перевели на новый язык, отправьте перевод автору (Cavinator1) на Planet Minecraft или в Discord и возможно ваш перевод будет использоваться в новых версиях!
You will be credited for your contributions to translation.;;;Ваш вклад в перевод будет засчитан
Advancements Scoreboard;;;Счетчик достижений
First Advancements Scoreboard;;;Счетчик первых достижений
Team Advancements;;;Общее количество достижений команд
Total Team Advancements;;;Количество уникальных достижений команд
Team First Advancements;;;Общее количество первых достижений
First Advancements in Team;;;Первые достижения в командах
Clear scoreboard from tab list;;;Очистить список во вкладке Tab
Clear scoreboard from sidebar;;;Очистить список в боковой панели
Clear scoreboard from below player names;;;Перестать отображать достижения под никнеймами игроков 
Once advancements are revoked, they cannot be recovered.;;;Вы не сможете восстановить прогресс достижений после отзыва.
Some statistics advancements may come back automatically. If you wish for these to be reset too, you will need to delete the statistics file of players you want to revoke prior to revoking;;;Некоторые достижения статистики могут снова засчитаться после отзыва автоматически. Если Вы хотите отозвать и их тоже, перед процедурой удалите файлы статистики игроков, достижения которых Вы отзываете.
Please choose who you would like to revoke advancements from, or to go back;;;Кому Вы хотите отозвать достижения?
Yourself;;;Только себе
The closest player;;;Ближайшему игроку
EVERYONE!! (who is online);;;Всем игрокам в сети
How to update to new datapack versions;;;Как обновить этот датапак
1) Make a backup of your world for safety if you mess anything up;;;1) Сделайте резервную копию всего мира на всякий случай
2) Leave your world for more safety and don't go in during the process;;;2) Выйдите из мира и не заходите до конца обновления
3) Delete the old datapacks COMPLETELY from your world;;;3) ПОЛНОСТЬЮ удалите старый датапак из своего мира
4) Copy and paste in the new updated datapacks;;;4) Скопируйте и вставьте новую версию датапака
5) Go into your world. If the new datapacks are for a newer version of Minecraft make sure you are now using that version;;;5) Зайдите в свой мир. Если новая версия датапака предназначена для новой версии Minecraft, удостоверьтесь что вы используете именно такую версию
6) If you messed up, go to your backup, make a backup of your backup, then repeat steps 2-6 on the backup;;;6) Если что-то сломалось, сделайте резервную копию резервной копии и повторите шаги 2-6 но используя резервную копию, вместо новой версии датапака
Team Cooperative Mode makes it so that whenever a player gets an advancement, that advancement will be shared across all players on a team.;;;В командном кооперативном режиме, каждый раз, когда член команды получает достижение, его получат остальные участники команды.
Everyone's currently-obtained advancements will be shared between all players on their team immediately when turning this setting on.;;;Уже полученные достижения каждого игрока будут получены всеми в команде при включении этого.
You have been granted trophies.;;;Вы получили трофей.
All players have been granted trophies.;;;Всем игрокам вручены трофеи.
Help Menu;;;Справка
Full documentation on how to use the Config Menu;;;Полная документация по использованию настроек
Troubleshooting;;;Устранение проблем
Click to view preset options;;;Нажмите для настройки отображения
This function should only be used in worlds that used the Advancements Pack before updating to the Trophy Update.;;;Эту функцию следует использовать только в мирах, в которых использовался датапак перед обновлением к обновлению трофеев.
This function may also grossly fill inventories so make sure everyone is prepared to receive them!;;;Эта функция может забить инвентарь, поэтому убедитесь, что все готовы их получить!
If certain aspects of this datapack are not working properly (e.g. Advancements are granted automatically when they shouldn't), make sure you are using the correct version of the datapack for the Minecraft version you are running.;;;Если некоторые части этого датапака не работают должным образом (например, достижения выдаются автоматически, хотя они не должны), убедитесь, что вы используете подходяющую вашему серверу версию датапака
In addition, some advancements may break on Spigot or Paper servers.;;;Некоторые улучшения могут не работать на серверах Spigot или Paper.
Message Presets;;;Шаблоны отображения
Turn all messages on;;;Включить все сообщения
Turn all messages off;;;Отключить все сообщения
Set all messages to first-player only (recommended and default for Cooperative Mode);;;Установить все сообщения только для первого игрока (рекомендуется и по умолчанию для кооперативного режима)
Set all messages to first-player-on-team only (recommended and default for Team Cooperative Mode);;;Установить все сообщения только для первого игрока в команде (рекомендуется и по умолчанию для кооперативного режима по командам)
Turn all on except tasks (recommended for large servers);;;Включить все, кроме задач (рекомендуется для больших серверов)
Turn all on except tasks and goals;;;Включить все, кроме задач и целей
Turn vanilla messages on (recommended for servers that use plugins that draw from them such as DiscordSRV);;;Включить ванильные сообщения (рекомендуется для сервером с плагинами, которые используют ванильное отображение, — например, DiscordSRV)
Sixth line complete…;;;Вы выполнили шестое задание ...
Fifth line complete…;;;Вы выполнили пятое задание ...
Eighth line complete…;;;Вы выполнили восьмое задание ...
First line complete…;;;Вы выполнили первое задание ...
Second line complete…;;;Вы выполнили второе задание ...
Third line complete…;;;Вы выполнили третье задание ...
Ninth line complete…;;;Вы выполнили девятое задание ...
Tenth Parchment;;;Десятый пергамент
Fourth line complete…;;;Вы выполнили четвёртое задание ...
Seventh line complete…;;;Вы выполнили седьмое задание ...
The world is full of friends and food;;;Мир друзей, добра и еды
Bring summer clothes;;;Захватите летнюю одежду
Or the beginning?;;;…или начало?
Village, pillage and exploration;;;Деревня, грабежи и иследования
